timestamp,tollID,tagRef,tagHomeID,charge
2022-01-07 04:51,AM03,EGSEIMVIH,EG,2.2
2022-01-07 05:06,EG10,EGF1T2TAL,EG,0.9
2022-01-07 06:13,OO10,OOZSJ49IT,OO,2.5
2022-01-07 06:40,OO03,OO1B0Z3NX,OO,2.4
2022-01-07 06:46,NO10,NOX6GVWRD,NO,4.2
2022-01-07 07:01,OO09,NAOURTP0LZ,NAO,2.5
2022-01-07 07:54,MO01,MOV86WZS3,MO,1.35
2022-01-07 08:02,NAO19,NOXFGCAQV,NO,2.5
2022-01-07 08:07,OO05,OO3KKV9RF,OO,3.5
2022-01-07 08:29,EG08,EGVWPVS7H,EG,1.8
2022-01-07 09:10,OO02,NAOURTP0LZ,NAO,2.3
2022-01-07 10:00,AM06,KOIXA11DP,KO,3.6
2022-01-07 10:29,OO01,NORCBPLJD,NO,2.3
2022-01-07 11:15,NO04,NOQLL8OS9,NO,3.25
2022-01-07 11:22,EG34,EGIGQPKI7,EG,2.0
2022-01-07 11:44,NAO37,NAOLY8OZCY,NAO,2.5
2022-01-07 11:47,NAO39,AMXAJI0Y6,AM,2.5
2022-01-07 12:06,EG06,NAOBMYOFQE,NAO,1.7
2022-01-07 12:26,NAO15,OO3KKV9RF,OO,2.5
2022-01-07 12:32,NAO37,NAOHL1N13J,NAO,2.5
2022-01-07 12:39,KO03,NAOHL1N13J,NAO,2.95
2022-01-07 12:56,OO06,OO1B0Z3NX,OO,3.5
2022-01-07 13:32,NO07,NO7PTX63C,NO,3.55
2022-01-07 14:01,EG21,NORCBPLJD,NO,1.6
2022-01-07 14:25,NAO29,NO7PTX63C,NO,2.5
2022-01-07 14:26,OO07,NAONSM43D8,NAO,1.9
2022-01-07 15:11,NAO12,AMXAJI0Y6,AM,2.5
2022-01-07 15:13,EG02,NAONSM43D8,NAO,3.0
2022-01-07 15:53,AM07,AMXAJI0Y6,AM,2.8
2022-01-07 15:56,EG28,EG9CHJ755,EG,1.4
2022-01-07 16:12,EG09,AMXAJI0Y6,AM,0.9
2022-01-07 16:26,OO03,OO7PZE9VI,OO,2.4
2022-01-07 16:53,OO06,OOQ0OXFQ8,OO,3.5
2022-01-07 17:03,OO06,OO7PZE9VI,OO,3.5
2022-01-07 17:20,NAO16,NAOHL1N13J,NAO,2.5
2022-01-07 17:33,NAO04,NAOP0J43D5,NAO,2.5
2022-01-07 18:04,NAO33,NAOP0J43D5,NAO,2.5
2022-01-07 18:57,AM07,AMLJH75LX,AM,2.8
2022-01-07 18:58,NO02,NOE1V2ISQ,NO,3.85
2022-01-07 20:08,EG30,EGUT0CVS4,EG,1.5
2022-01-07 20:40,OO10,OOQ0OXFQ8,OO,2.5
2022-01-07 21:00,AM02,EGRHOCN9J,EG,2.0
2022-01-07 21:28,KO09,EGIGQPKI7,EG,2.05
2022-01-07 21:58,EG29,EGSEIMVIH,EG,1.5
2022-01-07 21:58,NAO39,NAOURTP0LZ,NAO,2.5
2022-01-07 22:03,OO02,OO3KKV9RF,OO,2.3
2022-01-07 22:43,AM08,AMLJH75LX,AM,2.8
2022-01-07 23:38,EG18,KOIXA11DP,KO,2.1
2022-01-07 23:49,EG08,EGRHOCN9J,EG,1.8
2022-01-08 00:15,NAO32,NAOHL1N13J,NAO,2.5
2022-01-08 00:37,KO03,KOWM31YIH,KO,2.95
2022-01-08 01:40,EG10,EGSEIMVIH,EG,0.9
2022-01-08 01:46,NAO21,NAOP0J43D5,NAO,2.5
2022-01-08 01:59,MO03,OOZSJ49IT,OO,2.1
2022-01-08 02:00,KO01,NAOP0J43D5,NAO,3.4
2022-01-08 02:28,NAO21,NAOHL1N13J,NAO,2.5
2022-01-08 03:34,NO05,NORCBPLJD,NO,3.25
2022-01-08 03:47,EG34,AMLJH75LX,AM,2.0
2022-01-08 03:55,AM08,AMNT3W5UZ,AM,2.8
2022-01-08 03:59,AM05,AMLJH75LX,AM,3.6
2022-01-08 04:06,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-01-08 04:09,NAO26,NAOHAFEYUH,NAO,2.5
2022-01-08 04:13,EG21,EGF1T2TAL,EG,1.6
2022-01-08 05:14,GE02,OO3KKV9RF,OO,14.7
2022-01-08 05:16,NAO12,NAO09SKDGI,NAO,2.5
2022-01-08 05:16,NAO26,EGSEIMVIH,EG,2.5
2022-01-08 05:22,AM04,KOWKTAKPU,KO,2.2
2022-01-08 05:48,KO01,KOJDP0LVS,KO,3.4
2022-01-08 05:49,KO01,KOJDP0LVS,KO,3.4
2022-01-08 06:05,NO11,NOE1V2ISQ,NO,3.35
2022-01-08 06:18,OO07,EGC11ERTJ,EG,1.9
2022-01-08 06:19,NAO24,NAONSM43D8,NAO,2.5
2022-01-08 06:41,OO03,KOWM31YIH,KO,2.4
2022-01-08 06:44,EG19,EGVWPVS7H,EG,1.4
2022-01-08 07:02,OO03,OOZSJ49IT,OO,2.4
2022-01-08 07:35,AM04,EGYTJXEPQ,EG,2.2
2022-01-08 07:42,AM09,AMH9SDBDW,AM,3.1
2022-01-08 08:00,OO08,OOZSJ49IT,OO,1.9
2022-01-08 08:24,EG29,EGUT0CVS4,EG,1.5
2022-01-08 09:13,NO03,NOE1V2ISQ,NO,3.25
2022-01-08 09:53,NAO16,NAOBMYOFQE,NAO,2.5
2022-01-08 09:56,OO05,OOZSJ49IT,OO,3.5
2022-01-08 09:58,NAO41,NAOP0J43D5,NAO,2.5
2022-01-08 11:14,OO07,EGF1T2TAL,EG,1.9
2022-01-08 11:55,EG24,EGYTJXEPQ,EG,1.4
2022-01-08 11:57,AM01,AMH9SDBDW,AM,2.0
2022-01-08 12:20,EG06,EGC11ERTJ,EG,1.7
2022-01-08 12:32,NO02,NAOLY8OZCY,NAO,3.85
2022-01-08 12:59,EG19,NORCBPLJD,NO,1.4
2022-01-08 13:08,OO05,OO3KKV9RF,OO,3.5
2022-01-08 13:09,KO09,KOWM31YIH,KO,2.05
2022-01-08 13:14,OO02,OOZSJ49IT,OO,2.3
2022-01-08 13:41,NAO23,NAOHL1N13J,NAO,2.5
2022-01-08 14:00,NAO39,AMNT3W5UZ,AM,2.5
2022-01-08 14:04,KO02,AMHJ7XVG0,AM,3.4
2022-01-08 14:10,NAO21,EGC11ERTJ,EG,2.5
2022-01-08 14:26,NAO09,NAO5UQPGB7,NAO,2.5
2022-01-08 14:56,NO08,NORCBPLJD,NO,3.55
2022-01-08 15:12,NAO28,NAONSM43D8,NAO,2.5
2022-01-08 15:15,NAO12,NAOHL1N13J,NAO,2.5
2022-01-08 16:09,EG21,EG9CHJ755,EG,1.6
2022-01-08 16:49,NO08,NOQLL8OS9,NO,3.55
2022-01-08 17:15,NO04,NOXFGCAQV,NO,3.25
2022-01-08 17:33,OO06,EGC11ERTJ,EG,3.5
2022-01-08 17:45,NO01,NOXFGCAQV,NO,3.85
2022-01-08 18:10,EG06,EGUT0CVS4,EG,1.7
2022-01-08 18:10,OO07,OOQ0OXFQ8,OO,1.9
2022-01-08 18:48,NO10,KOWKTAKPU,KO,4.2
2022-01-08 19:05,KO05,KONCXLL4Z,KO,1.9
2022-01-08 19:38,NAO10,NAOHAFEYUH,NAO,2.5
2022-01-08 20:04,NAO18,NAO5ZJA8DZ,NAO,2.5
2022-01-08 20:58,NO05,AMNT3W5UZ,AM,3.25
2022-01-08 20:59,KO02,NAOURTP0LZ,NAO,3.4
2022-01-08 21:53,NAO24,NAOHL1N13J,NAO,2.5
2022-01-08 22:03,NAO26,NO7PTX63C,NO,2.5
2022-01-08 22:20,NO09,NAOHL1N13J,NAO,4.2
2022-01-08 22:57,NO14,NOXFGCAQV,NO,4.15
2022-01-08 23:01,KO09,KOWM31YIH,KO,2.05
2022-01-08 23:08,KO03,KONCXLL4Z,KO,2.95
2022-01-08 23:21,EG25,EGVWPVS7H,EG,1.8
2022-01-09 00:01,KO05,KOWM31YIH,KO,1.9
2022-01-09 00:03,EG05,EGIGQPKI7,EG,1.7
2022-01-09 00:23,KO04,MOJCKJLTE,MO,2.95
2022-01-09 00:24,KO07,KOJDP0LVS,KO,1.85
2022-01-09 00:55,NO03,NORCBPLJD,NO,3.25
2022-01-09 00:57,OO06,EGYTJXEPQ,EG,3.5
2022-01-09 01:06,OO07,OO7PZE9VI,OO,1.9
2022-01-09 01:08,NO02,NOXFGCAQV,NO,3.85
2022-01-09 01:10,NAO26,NAO09SKDGI,NAO,2.5
2022-01-09 01:14,EG35,NAOP0J43D5,NAO,1.0
2022-01-09 01:42,EG07,EGSEIMVIH,EG,1.8
2022-01-09 02:59,NAO29,NAONSM43D8,NAO,2.5
2022-01-09 03:31,OO03,OOQ0OXFQ8,OO,2.4
2022-01-09 03:35,OO02,NOQLL8OS9,NO,2.3
2022-01-09 04:03,NO02,NOX6GVWRD,NO,3.85
2022-01-09 04:38,MO09,MOJCKJLTE,MO,2.7
2022-01-09 04:40,MO11,EGC11ERTJ,EG,2.05
2022-01-09 04:52,EG06,OOQ0OXFQ8,OO,1.7
2022-01-09 05:30,EG25,EGUT0CVS4,EG,1.8
2022-01-09 05:31,NO13,EGIGQPKI7,EG,4.15
2022-01-09 05:57,NAO20,AMH9SDBDW,AM,2.5
2022-01-09 07:04,EG14,EGC11ERTJ,EG,1.2
2022-01-09 07:25,AM09,KOWM31YIH,KO,3.1
2022-01-09 08:04,EG07,EGUT0CVS4,EG,1.8
2022-01-09 08:16,NAO06,OO7PZE9VI,OO,2.5
2022-01-09 08:19,OO09,OO3KKV9RF,OO,2.5
2022-01-09 08:41,KO09,EGUT0CVS4,EG,2.05
2022-01-09 08:42,KO07,KOJDP0LVS,KO,1.85
2022-01-09 08:51,EG05,EGIGQPKI7,EG,1.7
2022-01-09 09:03,EG26,KOWM31YIH,KO,1.8
2022-01-09 09:04,AM02,EGVWPVS7H,EG,2.0
2022-01-09 09:11,NAO21,EGIGQPKI7,EG,2.5
2022-01-09 09:18,AM08,AMXAJI0Y6,AM,2.8
2022-01-09 09:39,MO08,KONCXLL4Z,KO,3.15
2022-01-09 09:46,EG06,KOWKTAKPU,KO,1.7
2022-01-09 09:58,OO08,NAOHL1N13J,NAO,1.9
2022-01-09 10:53,NAO31,NAOURTP0LZ,NAO,2.5
2022-01-09 11:11,EG31,KOWKTAKPU,KO,1.4
2022-01-09 11:31,EG13,EGVWPVS7H,EG,1.2
2022-01-09 11:57,NAO07,AMV3A3ZMF,AM,2.5
2022-01-09 12:15,NAO38,NAOHAFEYUH,NAO,2.5
2022-01-09 12:47,EG29,EGC11ERTJ,EG,1.5
2022-01-09 12:52,NO01,NOX6GVWRD,NO,3.85
2022-01-09 13:09,MO03,MOJCKJLTE,MO,2.1
2022-01-09 13:13,EG03,EGC11ERTJ,EG,1.2
2022-01-09 13:14,AM10,AMV3A3ZMF,AM,3.1
2022-01-09 13:22,EG03,EGUT0CVS4,EG,1.2
2022-01-09 13:31,EG01,EGRHOCN9J,EG,3.0
2022-01-09 14:10,KO02,NAOVZ41NAM,NAO,3.4
2022-01-09 14:48,NAO16,NAOBMYOFQE,NAO,2.5
2022-01-09 14:58,OO04,OO7PZE9VI,OO,2.4
2022-01-09 15:51,NO10,NOQLL8OS9,NO,4.2
2022-01-09 16:40,NAO30,NAOBMYOFQE,NAO,2.5
2022-01-09 17:00,NO12,NOQLL8OS9,NO,3.35
2022-01-09 17:06,AM10,AMHJ7XVG0,AM,3.1
2022-01-09 17:11,NO07,NOE1V2ISQ,NO,3.55
2022-01-09 17:17,MO09,MOJCKJLTE,MO,2.7
2022-01-09 17:26,NAO03,NAOURTP0LZ,NAO,2.5
2022-01-09 17:27,KO05,KOJDP0LVS,KO,1.9
2022-01-09 17:30,MO05,MOJCKJLTE,MO,2.6
2022-01-09 17:40,KO08,NAOLY8OZCY,NAO,1.85
2022-01-09 17:47,AM09,NORCBPLJD,NO,3.1
2022-01-09 17:56,OO01,OO1B0Z3NX,OO,2.3
2022-01-09 17:58,NAO06,NAOLY8OZCY,NAO,2.5
2022-01-09 18:07,EG21,NAOP0J43D5,NAO,1.6
2022-01-09 18:14,EG02,EGUT0CVS4,EG,3.0
2022-01-09 18:21,NAO01,NAOURTP0LZ,NAO,2.5
2022-01-09 18:35,EG12,EGC11ERTJ,EG,0.5
2022-01-09 18:45,KO09,KOWM31YIH,KO,2.05
2022-01-09 18:46,EG33,EGRHOCN9J,EG,2.0
2022-01-09 18:47,EG30,EG9CHJ755,EG,1.5
2022-01-09 18:58,EG24,EGSEIMVIH,EG,1.4
2022-01-09 19:11,NO04,EGVWPVS7H,EG,3.25
2022-01-09 19:59,EG11,EG9CHJ755,EG,0.5
2022-01-09 20:01,EG31,NOE1V2ISQ,NO,1.4
2022-01-09 20:13,EG27,EGYTJXEPQ,EG,1.4
2022-01-09 20:32,AM01,AMHJ7XVG0,AM,2.0
2022-01-09 20:38,NAO26,NAOLY8OZCY,NAO,2.5
2022-01-09 20:52,NO07,NAO09SKDGI,NAO,3.55
2022-01-09 21:04,NO12,EG7UR23GD,EG,3.35
2022-01-09 21:59,AM02,AMNT3W5UZ,AM,2.0
2022-01-09 22:06,KO05,KOJDP0LVS,KO,1.9
2022-01-09 22:34,OO05,OOZSJ49IT,OO,3.5
2022-01-09 22:43,AM08,AMXAJI0Y6,AM,2.8
2022-01-09 22:48,EG04,EGYTJXEPQ,EG,1.2
2022-01-09 22:54,EG01,NORCBPLJD,NO,3.0
2022-01-09 22:54,EG37,EGVWPVS7H,EG,1.4
2022-01-09 23:11,NAO25,OO3KKV9RF,OO,2.5
2022-01-09 23:51,NAO09,EGRHOCN9J,EG,2.5
2022-01-10 00:10,MO08,MOV86WZS3,MO,3.15
2022-01-10 00:14,EG31,EGYTJXEPQ,EG,1.4
2022-01-10 00:36,NAO06,NAOLY8OZCY,NAO,2.5
2022-01-10 01:04,MO12,AMH9SDBDW,AM,2.05
2022-01-10 01:10,EG37,NOE1V2ISQ,NO,1.4
2022-01-10 01:27,NAO12,NAOBMYOFQE,NAO,2.5
2022-01-10 01:37,NO02,NO7PTX63C,NO,3.85
2022-01-10 01:39,KO10,KOWM31YIH,KO,2.05
2022-01-10 02:08,KO07,KONCXLL4Z,KO,1.85
2022-01-10 02:21,AM06,AMNT3W5UZ,AM,3.6
2022-01-10 02:33,NAO27,NAO5UQPGB7,NAO,2.5
2022-01-10 02:39,AM09,OO3KKV9RF,OO,3.1
2022-01-10 02:42,EG36,NAONSM43D8,NAO,1.0
2022-01-10 03:04,NAO21,NAOHAFEYUH,NAO,2.5
2022-01-10 03:11,MO01,NO7PTX63C,NO,1.35
2022-01-10 03:18,OO07,OO3KKV9RF,OO,1.9
2022-01-10 03:27,EG09,EGIGQPKI7,EG,0.9
2022-01-10 03:42,MO05,MOV86WZS3,MO,2.6
2022-01-10 03:43,AM07,NAOP0J43D5,NAO,2.8
2022-01-10 03:54,KO08,KOWM31YIH,KO,1.85
2022-01-10 04:36,AM08,OO1B0Z3NX,OO,2.8
2022-01-10 05:18,NAO40,NAONSM43D8,NAO,2.5
2022-01-10 05:24,EG12,NAOP0J43D5,NAO,0.5
2022-01-10 05:29,AM03,EGC11ERTJ,EG,2.2
2022-01-10 05:45,MO05,MOJCKJLTE,MO,2.6
2022-01-10 05:47,KO03,NAOURTP0LZ,NAO,2.95
2022-01-10 05:53,EG21,AMH9SDBDW,AM,1.6
2022-01-10 05:57,AM05,AMH9SDBDW,AM,3.6
2022-01-10 06:02,OO06,KOJDP0LVS,KO,3.5
2022-01-10 06:50,AM02,AMV3A3ZMF,AM,2.0
2022-01-10 06:57,NO01,NORCBPLJD,NO,3.85
2022-01-10 07:08,OO05,OO1B0Z3NX,OO,3.5
2022-01-10 07:09,NAO15,NAOBMYOFQE,NAO,2.5
2022-01-10 07:39,NAO13,NAOHL1N13J,NAO,2.5
2022-01-10 07:42,NAO08,NAOHL1N13J,NAO,2.5
2022-01-10 07:47,NAO19,EGYTJXEPQ,EG,2.5
2022-01-10 07:58,EG33,EG9CHJ755,EG,2.0
2022-01-10 08:06,AM04,AMNT3W5UZ,AM,2.2
2022-01-10 08:49,AM01,OO7PZE9VI,OO,2.0
2022-01-10 08:57,EG16,EGIGQPKI7,EG,1.2
2022-01-10 09:11,EG36,EGF1T2TAL,EG,1.0
2022-01-10 09:20,NAO09,NAONSM43D8,NAO,2.5
2022-01-10 09:22,EG03,EGUT0CVS4,EG,1.2
2022-01-10 09:26,EG34,EGUT0CVS4,EG,2.0
2022-01-10 09:30,NO01,OOQ0OXFQ8,OO,3.85
2022-01-10 09:41,EG19,EGIGQPKI7,EG,1.4
2022-01-10 10:16,NO10,NOXFGCAQV,NO,4.2
2022-01-10 10:17,NAO33,NAOHL1N13J,NAO,2.5
2022-01-10 10:23,NAO21,NAO5UQPGB7,NAO,2.5
2022-01-10 10:24,AM03,AMLJH75LX,AM,2.2
2022-01-10 11:27,EG02,EGVWPVS7H,EG,3.0
2022-01-10 11:51,NAO24,NAO5ZJA8DZ,NAO,2.5
2022-01-10 12:07,NO10,NOQLL8OS9,NO,4.2
2022-01-10 12:19,EG20,EGIGQPKI7,EG,1.4
2022-01-10 12:58,KO09,KONCXLL4Z,KO,2.05
2022-01-10 13:27,NO02,EGC11ERTJ,EG,3.85
2022-01-10 13:43,NAO09,NOX6GVWRD,NO,2.5
2022-01-10 13:51,AM02,AMNT3W5UZ,AM,2.0
2022-01-10 14:06,NO14,NORCBPLJD,NO,4.15
2022-01-10 14:27,NO11,NOQLL8OS9,NO,3.35
2022-01-10 14:30,NAO01,NAOLY8OZCY,NAO,2.5
2022-01-10 14:33,EG06,EGVWPVS7H,EG,1.7
2022-01-10 15:05,EG22,NAOBMYOFQE,NAO,1.6
2022-01-10 15:12,AM05,NAONSM43D8,NAO,3.6
2022-01-10 15:14,OO09,OO1B0Z3NX,OO,2.5
2022-01-10 15:15,KO01,KONCXLL4Z,KO,3.4
2022-01-10 15:21,OO10,OOQ0OXFQ8,OO,2.5
2022-01-10 15:28,OO09,OO1B0Z3NX,OO,2.5
2022-01-10 15:41,NAO35,NAOBMYOFQE,NAO,2.5
2022-01-10 15:50,NO01,NAOVZ41NAM,NAO,3.85
2022-01-10 15:52,EG24,EGVWPVS7H,EG,1.4
2022-01-10 16:01,EG10,NAO09SKDGI,NAO,0.9
2022-01-10 16:16,GE02,AMNT3W5UZ,AM,14.7
2022-01-10 17:01,EG28,EGIGQPKI7,EG,1.4
2022-01-10 17:16,EG28,EGSEIMVIH,EG,1.4
2022-01-10 17:28,NO10,AMV3A3ZMF,AM,4.2
2022-01-10 17:29,NAO31,NAO09SKDGI,NAO,2.5
2022-01-10 18:01,OO03,OO1B0Z3NX,OO,2.4
2022-01-10 18:20,NO07,NAOP0J43D5,NAO,3.55
2022-01-10 19:56,EG08,EG7UR23GD,EG,1.8
2022-01-10 20:12,KO03,KONCXLL4Z,KO,2.95
2022-01-10 20:31,AM06,NAOBMYOFQE,NAO,3.6
2022-01-10 20:38,EG05,EGYTJXEPQ,EG,1.7
2022-01-10 21:50,AM05,AMH9SDBDW,AM,3.6
2022-01-10 22:20,NAO05,NAOLY8OZCY,NAO,2.5
2022-01-10 22:30,GE02,EGVWPVS7H,EG,14.7
2022-01-10 22:51,KO01,NOXFGCAQV,NO,3.4
2022-01-10 23:18,NAO08,AMNT3W5UZ,AM,2.5
2022-01-11 00:24,EG36,MOV86WZS3,MO,1.0
2022-01-11 00:54,NO04,KOIXA11DP,KO,3.25
2022-01-11 01:03,EG15,AMHJ7XVG0,AM,1.2
2022-01-11 01:07,MO06,MOJCKJLTE,MO,2.6
2022-01-11 01:25,OO02,OO1B0Z3NX,OO,2.3
2022-01-11 01:41,EG02,EGIGQPKI7,EG,3.0
2022-01-11 02:02,AM06,AMNT3W5UZ,AM,3.6
2022-01-11 02:07,NAO29,EGC11ERTJ,EG,2.5
2022-01-11 02:07,NAO32,NAOP0J43D5,NAO,2.5
2022-01-11 02:31,OO06,KOIXA11DP,KO,3.5
2022-01-11 02:40,EG37,EGSEIMVIH,EG,1.4
2022-01-11 03:19,EG26,EG9CHJ755,EG,1.8
2022-01-11 03:26,KO03,KOJDP0LVS,KO,2.95
2022-01-11 03:40,NAO33,NAOURTP0LZ,NAO,2.5
2022-01-11 03:49,OO05,OO3KKV9RF,OO,3.5
2022-01-11 03:57,GE02,GE5A0L725,GE,14.7
2022-01-11 04:13,NAO03,KOJDP0LVS,KO,2.5
2022-01-11 04:13,NO03,NORCBPLJD,NO,3.25
2022-01-11 04:18,EG36,NOE1V2ISQ,NO,1.0
2022-01-11 04:33,EG16,EGYTJXEPQ,EG,1.2
2022-01-11 04:34,NO07,AMV3A3ZMF,AM,3.55
2022-01-11 05:18,MO05,NAOP0J43D5,NAO,2.6
2022-01-11 06:26,NAO25,NAO09SKDGI,NAO,2.5
2022-01-11 06:29,NAO10,NAOLY8OZCY,NAO,2.5
2022-01-11 06:38,OO01,OOZSJ49IT,OO,2.3
2022-01-11 07:00,OO08,AMNT3W5UZ,AM,1.9
2022-01-11 07:04,KO09,KOWM31YIH,KO,2.05
2022-01-11 07:10,AM05,AMLJH75LX,AM,3.6
2022-01-11 08:13,EG29,EG7UR23GD,EG,1.5
2022-01-11 08:19,EG26,AMHJ7XVG0,AM,1.8
2022-01-11 09:05,KO01,OO3KKV9RF,OO,3.4
2022-01-11 09:25,NAO41,NAO09SKDGI,NAO,2.5
2022-01-11 10:04,EG37,EGIGQPKI7,EG,1.4
2022-01-11 10:13,NAO38,NAO5ZJA8DZ,NAO,2.5
2022-01-11 10:32,EG14,AMH9SDBDW,AM,1.2
2022-01-11 10:36,EG33,AMHJ7XVG0,AM,2.0
2022-01-11 10:52,AM08,EGYTJXEPQ,EG,2.8
2022-01-11 11:03,KO03,NAOBMYOFQE,NAO,2.95
2022-01-11 11:44,NAO41,NAOHL1N13J,NAO,2.5
2022-01-11 12:46,EG32,NAOBMYOFQE,NAO,1.4
2022-01-11 12:48,AM02,AMH9SDBDW,AM,2.0
2022-01-11 12:56,EG11,OO1B0Z3NX,OO,0.5
2022-01-11 14:06,AM01,EGRHOCN9J,EG,2.0
2022-01-11 14:29,NO12,NOXFGCAQV,NO,3.35
2022-01-11 14:50,EG10,EGVWPVS7H,EG,0.9
2022-01-11 14:57,EG11,EG9CHJ755,EG,0.5
2022-01-11 15:00,EG16,EGYTJXEPQ,EG,1.2
2022-01-11 15:15,EG10,EGYTJXEPQ,EG,0.9
2022-01-11 15:15,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-01-11 15:25,NAO14,NAO5ZJA8DZ,NAO,2.5
2022-01-11 15:42,NAO26,KOJDP0LVS,KO,2.5
2022-01-11 16:22,NAO11,NAO09SKDGI,NAO,2.5
2022-01-11 17:30,OO10,AMHJ7XVG0,AM,2.5
2022-01-11 17:42,NAO40,NAOP0J43D5,NAO,2.5
2022-01-11 18:19,NO11,NOXFGCAQV,NO,3.35
2022-01-11 18:27,AM02,AMXAJI0Y6,AM,2.0
2022-01-11 18:36,EG24,EGIGQPKI7,EG,1.4
2022-01-11 19:30,KO09,KOJDP0LVS,KO,2.05
2022-01-11 19:49,NO05,NO7PTX63C,NO,3.25
2022-01-11 19:52,OO08,OO3KKV9RF,OO,1.9
2022-01-11 20:04,NAO03,KOIXA11DP,KO,2.5
2022-01-11 21:19,EG31,EGC11ERTJ,EG,1.4
2022-01-11 21:30,EG37,EGUT0CVS4,EG,1.4
2022-01-11 21:36,NAO05,NAOP0J43D5,NAO,2.5
2022-01-11 21:44,EG18,EGC11ERTJ,EG,2.1
2022-01-11 21:54,NAO18,EGF1T2TAL,EG,2.5
2022-01-11 21:59,NAO03,NAOLY8OZCY,NAO,2.5
2022-01-11 22:05,EG10,EG9CHJ755,EG,0.9
2022-01-11 22:07,KO02,EGIGQPKI7,EG,3.4
2022-01-11 22:21,NO09,EGRHOCN9J,EG,4.2
2022-01-11 22:48,EG15,EGF1T2TAL,EG,1.2
2022-01-11 23:15,EG30,EG7UR23GD,EG,1.5
2022-01-11 23:18,AM02,AMLJH75LX,AM,2.0
2022-01-11 23:25,NO07,NOE1V2ISQ,NO,3.55
2022-01-12 00:06,OO02,NAOP0J43D5,NAO,2.3
2022-01-12 00:40,KO05,KOWKTAKPU,KO,1.9
2022-01-12 02:06,KO07,KOIXA11DP,KO,1.85
2022-01-12 02:07,AM05,AMH9SDBDW,AM,3.6
2022-01-12 02:24,NAO11,NAOLY8OZCY,NAO,2.5
2022-01-12 02:37,EG05,EGC11ERTJ,EG,1.7
2022-01-12 02:43,NAO23,NAONSM43D8,NAO,2.5
2022-01-12 03:04,NAO24,NORCBPLJD,NO,2.5
2022-01-12 03:20,KO03,KOWKTAKPU,KO,2.95
2022-01-12 03:43,AM05,AMHJ7XVG0,AM,3.6
2022-01-12 03:43,NAO07,NAOVZ41NAM,NAO,2.5
2022-01-12 04:32,NO01,NOE1V2ISQ,NO,3.85
2022-01-12 05:09,NO02,NOXFGCAQV,NO,3.85
2022-01-12 05:43,AM03,MOJCKJLTE,MO,2.2
2022-01-12 05:55,NO05,NORCBPLJD,NO,3.25
2022-01-12 06:27,AM02,AMH9SDBDW,AM,2.0
2022-01-12 06:54,NAO29,OO3KKV9RF,OO,2.5
2022-01-12 07:01,AM01,AMNT3W5UZ,AM,2.0
2022-01-12 07:44,NAO16,EGIGQPKI7,EG,2.5
2022-01-12 08:38,KO09,KONCXLL4Z,KO,2.05
2022-01-12 09:13,EG20,EGSEIMVIH,EG,1.4
2022-01-12 10:08,NO14,EG9CHJ755,EG,4.15
2022-01-12 10:16,KO09,KOWM31YIH,KO,2.05
2022-01-12 10:20,NAO26,OO3KKV9RF,OO,2.5
2022-01-12 10:39,AM04,AMH9SDBDW,AM,2.2
2022-01-12 10:46,NO01,NO7PTX63C,NO,3.85
2022-01-12 11:13,EG19,EGYTJXEPQ,EG,1.4
2022-01-12 11:34,OO10,OO1B0Z3NX,OO,2.5
2022-01-12 11:46,EG35,EGRHOCN9J,EG,1.0
2022-01-12 12:10,OO01,OO7PZE9VI,OO,2.3
2022-01-12 12:16,KO03,AMNT3W5UZ,AM,2.95
2022-01-12 12:28,AM10,GEX7EEDTJ,GE,3.1
2022-01-12 12:38,OO05,EG9CHJ755,EG,3.5
2022-01-12 12:50,OO01,OOZSJ49IT,OO,2.3
2022-01-12 13:04,EG21,EGSEIMVIH,EG,1.6
2022-01-12 13:26,AM02,AMXAJI0Y6,AM,2.0
2022-01-12 14:08,KO03,KONCXLL4Z,KO,2.95
2022-01-12 14:08,KO08,KOWM31YIH,KO,1.85
2022-01-12 14:16,NAO09,NAOP0J43D5,NAO,2.5
2022-01-12 14:26,NO09,NOE1V2ISQ,NO,4.2
2022-01-12 14:50,EG26,EG7UR23GD,EG,1.8
2022-01-12 15:03,NO09,NORCBPLJD,NO,4.2
2022-01-12 15:05,EG17,KOWM31YIH,KO,2.1
2022-01-12 15:48,KO05,OO7PZE9VI,OO,1.9
2022-01-12 16:37,OO02,OO3KKV9RF,OO,2.3
2022-01-12 16:53,NAO10,AMV3A3ZMF,AM,2.5
2022-01-12 17:20,NAO20,EG7UR23GD,EG,2.5
2022-01-12 18:18,NAO01,NAONSM43D8,NAO,2.5
2022-01-12 18:20,NO09,NORCBPLJD,NO,4.2
2022-01-12 20:18,NAO30,NAONSM43D8,NAO,2.5
2022-01-12 20:45,KO10,KONCXLL4Z,KO,2.05
2022-01-12 20:51,EG14,KOWKTAKPU,KO,1.2
2022-01-12 21:03,AM02,AMHJ7XVG0,AM,2.0
2022-01-12 21:07,NAO26,NAOHAFEYUH,NAO,2.5
2022-01-12 21:21,OO09,EGVWPVS7H,EG,2.5
2022-01-12 21:36,EG07,AMH9SDBDW,AM,1.8
2022-01-12 21:47,MO08,MOJCKJLTE,MO,3.15
